serial,title_eng,title_chi,language,author,detailed_authorship,publisher,ISBN_1,ISSN_1,medium_1,price_1_currency,price_1,ISBN_2,ISSN_2,medium_2,price_2_currency,price_2,location_of_publication,year_of_publication,format,details,edition
2010-02902,,生活之源，寫實之路:劉燦輝水墨人物畫作品集,Chinese,,,香港藝苑出版社,978-988-18375-1-6,,,CNY,100.00,,,,,,香港,2009,,現當代藝術家叢書,
2010-02026,,用一隻眼看自己,Chinese,葛雋,葛雋著,天地,978-988-219-131-0,,,$,55.00,,,,,,香港,2009,,,
2010-00127,,用心集,Chinese,童力新,童力新著,名人,978-988-18564-7-0,,,$,18.00,,,,,,香港,2009,,內容以簡體字排版,
2010-01565,,田園翰墨:固始縣民間詩書畫集錦,Chinese,,季草午詹迺有主編,上海印書館,978-988-18386-9-8,,,CNY,136.00,,,,,,香港,2009,,內容以簡體字排版,
2010-01314,,甲斐谷忍短篇集. Roots of A,Chinese,甲斐谷忍,甲斐谷忍著洪嘉惠譯,天下出版(國際)香港中文版,978-988-8030-32-3,,,$,35.00,,,,,,香港,2009,,,
2010-02248,,白晝之雨. 4,Chinese,古谷實,古谷實著林光俊譯,玉皇朝出版香港中文版,978-988-8035-92-2,,,$,35.00,,,,,,香港,2009,,,
2010-02330,Snow White and the Seven Dwarfs paper doll,白雪公主紙娃娃,Chinese,,,正文社,978-988-210-859-2,,,$,20.00,,,,,,香港,2010,,迪士尼公主紙娃娃系列,
2010-00225,,白磁. 1,Chinese,森江慧,森江慧著賴瑞琴譯,東立香港中文版,978-962-955-691-4,,,$,30.00,,,,,,香港,2009,,,
2010-02126,,伊索寓言精選,Chinese,,,精英,978-962-8995-94-3,,,$,48.00,,,,,,香港,2009,,精彩故事集,
2010-00981,,伊斯蘭人權與西方人權比較研究,Chinese,穆罕默德．安薩里,穆罕默德．安薩里著孔德軍譯,伊斯蘭文化協會(香港),978-988-18774-1-3,,,,,,,,,,香港,2009,,內容以簡體字排版,
2010-02070,,企業、會計、財務新世界學習錦囊.第1冊,Chinese,,鍾秀文梁姿穎謝婷編,導師,978-988-205-496-7,,,$,70.00,,,,,,香港,2009,,,
2010-02071,,企業、會計、財務新世界學習錦囊.第2冊,Chinese,,鍾秀文梁姿穎謝婷編,導師,978-988-205-497-4,,,$,50.00,,,,,,香港,2009,,,
2010-02072,,企業、會計、財務新世界學習錦囊.第3冊,Chinese,,鍾秀文梁姿穎謝婷編,導師,978-988-205-498-1,,,$,50.00,,,,,,香港,2009,,,
2010-01046,The corporate social responsibility,企業社會責任,Chinese,,,企業社會責任雜誌社有限公司,,2073-6967,,$,30.00,,,,,,香港,2009年第1期總1期創刊號(11.2009),29厘米96頁插圖(部份彩色)內容以簡體字排版,,
2010-00646,,先行予約,Chinese,周子嘉,周子嘉著,博美,978-988-18748-2-5,,,$,45.00,,,,,,香港,2009,,,
2010-02895,,先知先覺-智樂計劃:「智」趣相投認知訓練教材套,Chinese,龍飛燕等,龍飛燕等著,基督教靈實協會,978-962-7922-45-2,,,,,,,,,,香港,2010,,附129張認知教材卡,
2010-03025,,先鋒工程,Chinese,,陸偉權編,香港童軍總會,978-962-7835-56-1,,,$,50.00,,,,,,香港,2010,,,
2010-00732,,全天候自我增值手冊,Chinese,,東方日報副刊編輯委員會編,東方日報督印,,,,,,,,,,,香港,2010,,,
2010-00764,,全方位小學數學補充評估訓練. 1A,Chinese,李德康俞仲基編,李德康俞仲基編著,金石圖書貿易,978-962-7710-67-7,,,$,45.00,,,,,,香港,2010,,,
2010-00754,,全方位小學數學補充評估訓練. 2A,Chinese,李德康俞仲彬編,李德康俞仲彬編著,金石圖書貿易,978-962-7710-65-3,,,$,45.00,,,,,,香港,2010,,,
2010-00753,,全方位小學數學補充評估訓練. 3A,Chinese,李德康黃志明編,李德康黃志明編著,金石圖書貿易,978-962-7710-63-9,,,$,45.00,,,,,,香港,2010,,,
2010-00763,,全方位小學數學補充評估訓練. 4A,Chinese,李德康黃志明編,李德康黃志明編著,金石圖書貿易,978-962-7710-61-5,,,$,45.00,,,,,,香港,2010,,,
2010-00762,,全方位小學數學補充評估訓練. 5A,Chinese,李德康編,李德康編著,金石圖書貿易,978-962-7710-59-2,,,$,45.00,,,,,,香港,2010,,,
2010-00752,,全方位小學數學補充評估訓練. 6A,Chinese,李德康編,李德康編著,金石圖書貿易,978-962-7710-57-8,,,$,45.00,,,,,,香港,2010,,,
2010-01579,,全方位減壓手冊,Chinese,香港心理衛生會編,香港心理衛生會編著,零至壹加強版,978-962-683-148-9,,,$,55.00,,,,,,香港,2009,,,
2010-02800,,全方位數學綜合練習:數學訓練營. 1上,Chinese,新亞洲出版社編輯委員會編,新亞洲出版社編輯委員會編著2006香港新亞洲修訂版,,988-209-466-X,,,,,,,,,,,,,,
2010-02807,,"全方位數學綜合練習:數學訓練營. 1上,教師用書",Chinese,新亞洲出版社編輯委員會編,新亞洲出版社編輯委員會編著2006香港新亞洲修訂版,,962-995-917-8,,,,,,,,,,,,,,
2010-02801,,全方位數學綜合練習:數學訓練營. 2上,Chinese,新亞洲出版社編輯委員會編,新亞洲出版社編輯委員會編著2006香港新亞洲修訂版,,988-209-467-8,,,,,,,,,,,,,,
2010-02808,,"全方位數學綜合練習:數學訓練營. 2上,教師用書",Chinese,新亞洲出版社編輯委員會編,新亞洲出版社編輯委員會編著2006香港新亞洲修訂版,,962-995-917-8,,,,,,,,,,,,,,
2010-02802,,全方位數學綜合練習:數學訓練營. 3上,Chinese,新亞洲出版社編輯委員會編,新亞洲出版社編輯委員會編著2006香港新亞洲修訂版,,988-209-468-6,,,,,,,,,,,,,,
2010-02809,,"全方位數學綜合練習:數學訓練營. 3上,教師用書",Chinese,新亞洲出版社編輯委員會編,新亞洲出版社編輯委員會編著2006香港新亞洲修訂版,,962-995-919-4,,,,,,,,,,,,,,
2010-02803,,全方位數學綜合練習:數學訓練營. 4上,Chinese,新亞洲出版社編輯委員會編,新亞洲出版社編輯委員會編著2006香港新亞洲修訂版,,988-209-469-4,,,,,,,,,,,,,,
2010-02810,,"全方位數學綜合練習:數學訓練營. 4上,教師用書",Chinese,新亞洲出版社編輯委員會編,新亞洲出版社編輯委員會編著2006香港新亞洲修訂版,,962-995-920-8,,,,,,,,,,,,,,
2010-02804,,全方位數學綜合練習:數學訓練營. 5上,Chinese,新亞洲出版社編輯委員會編,新亞洲出版社編輯委員會編著2006香港新亞洲修訂版,,988-209-470-8,,,,,,,,,,,,,,
2010-02811,,"全方位數學綜合練習:數學訓練營. 5上,教師用書",Chinese,新亞洲出版社編輯委員會編,新亞洲出版社編輯委員會編著2006香港新亞洲修訂版,,962-995-921-6,,,,,,,,,,,,,,
2010-02805,,全方位數學綜合練習:數學訓練營. 5下,Chinese,新亞洲出版社編輯委員會編,新亞洲出版社編輯委員會編著2007香港新亞洲修訂版,,988-209-476-7,,,,,,,,,,,,,,
2010-02812,,"全方位數學綜合練習:數學訓練營. 5下,教師用書",Chinese,新亞洲出版社編輯委員會編,新亞洲出版社編輯委員會編著2007香港新亞洲修訂版,,962-995-927-5,,,,,,,,,,,,,,
2010-02806,,全方位數學綜合練習:數學訓練營. 6上,Chinese,新亞洲出版社編輯委員會編,新亞洲出版社編輯委員會編著2006香港新亞洲修訂版,,988-209-471-6,,,,,,,,,,,,,,
2010-02813,,"全方位數學綜合練習:數學訓練營. 6上,教師用書",Chinese,新亞洲出版社編輯委員會編,新亞洲出版社編輯委員會編著2006香港新亞洲修訂版,,962-995-922-4,,,,,,,,,,,,,,
2010-02786,,全方位數學綜合練習. 1上,Chinese,新亞洲出版社編輯委員會編,新亞洲出版社編輯委員會編著2006香港新亞洲修訂版,,988-209-454-6,,,$,39.00,,,,,,,,,附貼紙1張,
2010-02793,,"全方位數學綜合練習. 1上,教師用書",Chinese,新亞洲出版社編輯委員會編,新亞洲出版社編輯委員會編著2006香港新亞洲修訂版,,962-995-507-5,,,,,,,,,,,,,,
2010-02787,,全方位數學綜合練習. 2上,Chinese,新亞洲出版社編輯委員會編,新亞洲出版社編輯委員會編著2007香港新亞洲修訂版,,978-988-209-455-0,,,$,39.00,,,,,,,,,,
2010-02794,,"全方位數學綜合練習. 2上,教師用書",Chinese,新亞洲出版社編輯委員會編,新亞洲出版社編輯委員會編著2007香港新亞洲修訂版,,978-962-995-508-3,,,,,,,,,,,,,,
2010-02788,,全方位數學綜合練習. 3上,Chinese,新亞洲出版社編輯委員會編,新亞洲出版社編輯委員會編著2006香港新亞洲修訂版,,988-209-456-2,,,$,39.00,,,,,,,,,,
2010-02795,,"全方位數學綜合練習. 3上,教師用書",Chinese,新亞洲出版社編輯委員會編,新亞洲出版社編輯委員會編著2006香港新亞洲修訂版,,962-995-509-1,,,,,,,,,,,,,,
2010-02789,,全方位數學綜合練習. 4上,Chinese,新亞洲出版社編輯委員會編,新亞洲出版社編輯委員會編著2007香港新亞洲修訂版,,978-988-209-457-4,,,$,39.00,,,,,,,,,,
2010-02796,,"全方位數學綜合練習. 4上,教師用書",Chinese,新亞洲出版社編輯委員會編,新亞洲出版社編輯委員會編著2007香港新亞洲修訂版,,978-962-995-510-6,,,,,,,,,,,,,,
2010-02790,,全方位數學綜合練習. 5上,Chinese,新亞洲出版社編輯委員會編,新亞洲出版社編輯委員會編著2007香港新亞洲修訂版,,978-988-209-458-1,,,$,39.00,,,,,,,,,,
2010-02797,,"全方位數學綜合練習. 5上,教師用書",Chinese,新亞洲出版社編輯委員會編,新亞洲出版社編輯委員會編著2007香港新亞洲修訂版,,978-962-995-511-3,,,,,,,,,,,,,,
2010-02791,,全方位數學綜合練習. 5下,Chinese,新亞洲出版社編輯委員會編,新亞洲出版社編輯委員會編著2007香港新亞洲修訂版,,978-988-209-464-2,,,$,39.00,,,,,,,,,,
2010-02798,,"全方位數學綜合練習. 5下,教師用書",Chinese,新亞洲出版社編輯委員會編,新亞洲出版社編輯委員會編著2007香港新亞洲修訂版,,962-995-517-2,,,,,,,,,,,,,,
2010-02792,,全方位數學綜合練習. 6上,Chinese,新亞洲出版社編輯委員會編,新亞洲出版社編輯委員會編著2007香港新亞洲修訂版,,978-988-209-459-8,,,$,39.00,,,,,,,,,,
2010-02799,,"全方位數學綜合練習. 6上,教師用書",Chinese,新亞洲出版社編輯委員會編,新亞洲出版社編輯委員會編著2007香港新亞洲修訂版,,978-962-995-517-5,,,,,,,,,,,,,,
2010-01250,,全真道「五祖」、「七真」的形成過程,Chinese,趙衛東,趙衛東著,青松,978-988-17446-8-5,,,$,40.00,,,,,,香港,2009,,全真道學術研究報告;第2輯,
2010-00954,,全球華人易學專家智庫,Chinese,,許國楨等編,中國傳媒出版社,978-988-18144-2-5,,精裝,$,48.00,,,,,,香港,2010,,內容以簡體字排版,
2010-01608,,全球華人震撼奇案,Chinese,,伊樺子編2007香港壹出版第二版,,978-962-577-708-5,,,$,55.00,,,,,,,,,,
2010-01759,,全都是紅色的,Chinese,David Wu Chien Fook,David Wu Chien Fook著,PPP,978-988-8056-64-4,,,$,40.00,,,,,,香港,2010,20厘米13頁彩色插圖,部分內容以英文排版,
2010-01874,,全都是紅色的;你喜歡什麼動物？,Chinese,Mei Shiwen,Mei Shiwen著,PPP,978-988-18303-4-0,,,$,200.00,,,,,,香港,2009,"30厘米10, 10頁彩色插圖(棕系列; B)",部分內容以英文排版,
2010-02483,,全港性數學能力測試練習. 1上,Chinese,,現代教育研究社編輯委員會編,現代教育研究社,978-962-371-339-9,,,,,,,,,,香港,2009,,附階段小測2份及參考答案1份,
2010-02489,,"全港性數學能力測試練習. 1上,教師用書",Chinese,,現代教育研究社編輯委員會編,現代教育研究社,978-962-371-577-5,,,,,,,,,,香港,2009,,附階段小測2份,
2010-02553,,全港性數學能力測試練習. 1下,Chinese,,現代教育研究社編輯委員會編,現代教育研究社,978-962-371-723-6,,,$,60.00,,,,,,香港,2009,29厘米55頁插圖附階段小測2份、水平釐定測驗1份及參考,,
2010-02559,,"全港性數學能力測試練習. 1下,教師用書",Chinese,,現代教育研究社編輯委員會編,現代教育研究社,978-962-371-734-2,,,,,,,,,,香港,2009,,附階段小測2份及水平釐定測驗1份,
2010-02484,,全港性數學能力測試練習. 2上,Chinese,,現代教育研究社編輯委員會編,現代教育研究社,978-962-371-343-6,,,,,,,,,,香港,2009,,附階段小測2份及參考答案1份,
2010-02490,,"全港性數學能力測試練習. 2上,教師用書",Chinese,,現代教育研究社編輯委員會編,現代教育研究社,978-962-371-718-2,,,,,,,,,,香港,2009,,附階段小測2份,
2010-02554,,全港性數學能力測試練習. 2下,Chinese,,現代教育研究社編輯委員會編,現代教育研究社,978-962-371-724-3,,,$,60.00,,,,,,香港,2009,29厘米55頁插圖附階段小測2份、水平釐定測驗1份及參考,,
2010-02560,,"全港性數學能力測試練習. 2下,教師用書",Chinese,,現代教育研究社編輯委員會編,現代教育研究社,978-962-371-735-9,,,,,,,,,,香港,2009,,附階段小測2份及水平釐定測驗1份,
2010-02485,,全港性數學能力測試練習. 3上,Chinese,,現代教育研究社編輯委員會編,現代教育研究社,978-962-371-347-4,,,,,,,,,,香港,2009,,附階段小測2份及參考答案1份,
2010-02491,,"全港性數學能力測試練習. 3上,教師用書",Chinese,,現代教育研究社編輯委員會編,現代教育研究社,978-962-371-719-9,,,,,,,,,,香港,2009,,附階段小測2份,
2010-02555,,全港性數學能力測試練習. 3下,Chinese,,現代教育研究社編輯委員會編,現代教育研究社,978-962-371-725-0,,,$,60.00,,,,,,香港,2009,29厘米56頁插圖附階段小測2份、水平釐定測驗1份及參考,,
2010-02561,,"全港性數學能力測試練習. 3下,教師用書",Chinese,,現代教育研究社編輯委員會編,現代教育研究社,978-962-371-736-6,,,,,,,,,,香港,2009,,附階段小測2份及水平釐定測驗1份,
2010-02486,,全港性數學能力測試練習. 4上,Chinese,,現代教育研究社編輯委員會編,現代教育研究社,978-962-371-351-1,,,,,,,,,,香港,2009,,附階段小測2份及參考答案1份,
2010-02492,,"全港性數學能力測試練習. 4上,教師用書",Chinese,,現代教育研究社編輯委員會編,現代教育研究社,978-962-371-720-5,,,,,,,,,,香港,2009,,附階段小測2份,
2010-02556,,全港性數學能力測試練習. 4下,Chinese,,現代教育研究社編輯委員會編,現代教育研究社,978-962-371-726-7,,,$,60.00,,,,,,香港,2009,29厘米55頁插圖附階段小測2份、水平釐定測驗1份及參考,,
2010-02562,,"全港性數學能力測試練習. 4下,教師用書",Chinese,,現代教育研究社編輯委員會編,現代教育研究社,978-962-371-737-3,,,,,,,,,,香港,2009,,附階段小測2份及水平釐定測驗1份,
2010-02487,,全港性數學能力測試練習. 5上,Chinese,,現代教育研究社編輯委員會編,現代教育研究社,978-962-371-355-9,,,,,,,,,,香港,2009,,附階段小測2份及參考答案1份,
2010-02493,,"全港性數學能力測試練習. 5上,教師用書",Chinese,,現代教育研究社編輯委員會編,現代教育研究社,978-962-371-721-2,,,,,,,,,,香港,2009,,附階段小測2份,
2010-02557,,全港性數學能力測試練習. 5下,Chinese,,現代教育研究社編輯委員會編,現代教育研究社,978-962-371-727-4,,,$,60.00,,,,,,香港,2009,29厘米59頁插圖附階段小測2份、水平釐定測驗1份及參考,,
2010-02563,,"全港性數學能力測試練習. 5下,教師用書",Chinese,,現代教育研究社編輯委員會編,現代教育研究社,978-962-371-738-0,,,,,,,,,,香港,2009,,附階段小測2份及水平釐定測驗1份,
2010-02488,,全港性數學能力測試練習. 6上,Chinese,,現代教育研究社編輯委員會編,現代教育研究社,978-962-371-359-7,,,,,,,,,,香港,2009,,附階段小測2份及參考答案1份,
2010-02494,,"全港性數學能力測試練習. 6上,教師用書",Chinese,,現代教育研究社編輯委員會編,現代教育研究社,978-962-371-722-9,,,,,,,,,,香港,2009,,附階段小測2份,
2010-02558,,全港性數學能力測試練習. 6下,Chinese,,現代教育研究社編輯委員會編,現代教育研究社,978-962-371-733-5,,,$,60.00,,,,,,香港,2009,29厘米56頁插圖附階段小測2份、水平釐定測驗1份及參考,,
2010-02564,,"全港性數學能力測試練習. 6下,教師用書",Chinese,,現代教育研究社編輯委員會編,現代教育研究社,978-962-371-739-7,,,,,,,,,,香港,2009,,附階段小測2份及水平釐定測驗1份,
2010-02820,We see! We feel! We share! Photography,共視．同感．樂分享攝影集,Chinese,,鍾家驥等編,救世軍復康服務,978-988-17754-8-1,,,,,,,,,,香港,2009,,,
2010-00034,,再見螢火蟲:香港螢火蟲導賞手冊,Chinese,饒戈,饒戈著,香港昆蟲學會,978-988-17797-4-8,,,$,35.00,,,,,,香港,2009,,,
2010-00684,,冰蠶寶寶,Chinese,馬星原,馬星原著,世紀文化,978-988-8014-60-6,,,$,28.00,,,,,,香港,2010,,白貓黑貓數碼西遊系列,
2010-00631,,印記大連,Chinese,,大連市人民政府民族文化研究室主編,華商,978-962-86780-5-1,,,$,30.00,,,,,,香港,2009,,,
2010-02224,Impressions of Jiading,印象嘉定,Chinese,,周金林主編,中國書局有限公司,978-962-8785-52-0,,精裝,$,50.00,,,,,,香港,2009,29厘米93頁彩色插圖,部分內容以英文排版,
2010-01051,,吉祥裝飾:香港中式建築與民間信仰.坐言集,Chinese,蘇萬興李國柱編,蘇萬興李國柱編著,共融網絡,978-988-17778-3-6,,,$,88.00,,,,,,香港,2010,,,
2010-00779,,同步訓練與過關測試:數學.小學5年級上冊,Chinese,,創新學習與能力發展課題組編寫2008香港新華書城,,978-988-99998-8-9,,,CNY,12.00,,,,,,,,,,
2010-00780,,同步訓練與過關測試:數學.小學5年級下冊,Chinese,,創新學習與能力發展課題組編寫2008香港新華書城,,978-988-18076-1-8,,,CNY,12.00,,,,,,,,,,
2010-00781,,同步訓練與過關測試:數學.小學6年級上冊,Chinese,,創新學習與能力發展課題組編寫2008香港新華書城,,978-988-99998-9-6,,,CNY,12.00,,,,,,,,,,
2010-00776,,同步訓練與過關測試:數學.小學6年級下冊,Chinese,,創新學習與能力發展課題組編寫2008香港新華書城,,978-988-18076-2-5,,,CNY,12.00,,,,,,,,,,
2010-02757,,同音字彙,Chinese,余秉昭,余秉昭著1997香港新亞洲文化基金會新修訂版,,962-8236-05-9,,,$,30.00,,,,,,,,,,
2010-01398,,名媛奴隸.第2期,Chinese,青月円,青月円著周莉楠譯,天下出版(國際)香港中文版,978-988-8029-88-4,,,$,30.00,,,,,,香港,2009,,,
2010-01276,20 New year feast,吃出好運來: 20大廚送你賀年來,Chinese,,Angela Ma編,海濱,978-988-202-684-1,,,$,14.80,,,,,,香港,2009,,中英對照,
2010-02450,,向上爬向下爬,Chinese,謝曉瑩,謝曉瑩著,成報,978-988-98821-5-0,,,$,48.00,,,,,,香港,2009,,,
2010-02351,,"向達倫大冒險.第8集,暗夜盟友",Chinese,Darren Shan原,Darren Shan原著新井隆廣著嚴思敏譯,正文社香港中文版,978-988-210-807-3,,,$,30.00,,,,,,香港,2010,,,
2010-01150,,合和公路基建有限公司中期報告2009-2010,Chinese,,,合和公路基建有限公司,,,,,,,,,,,香港,2010,,,
2010-01156,,合和實業有限公司二零零九至二零一零年中期報告,Chinese,,,合和實業有限公司,,,,,,,,,,,香港,2010,,,
2010-00609,,回眸一笑:我在太陽不落的年代裡,Chinese,楊澤泉,楊澤泉著,五七學社,978-988-18802-6-0,,,$,120.00,,,,,,香港,2009,,內容以簡體字排版,
2010-00567,,回顧長者生命、重尋抗逆智慧:長者抗逆智慧分享篇,Chinese,,,工程及醫療義務工作協會,978-988-18892-1-8,,,,,,,,,,香港,2010,,,
2010-01666,,地方,Chinese,Mei Shiwen,Mei Shiwen著,PPP,978-988-8056-40-8,,,$,40.00,,,,,,香港,2010,20厘米13頁彩色插圖,部分內容以英文排版,
2010-01857,,地方;跟着小龍走,Chinese,Mei Shiwen,Mei Shiwen著,PPP,978-988-18549-0-2,,,$,200.00,,,,,,香港,2009,"30厘米10, 10頁彩色插圖(橙系列; B)",部分內容以英文排版,
2010-01284,,地球,Chinese,王璐鄭林峰,王璐鄭林峰著,世界,978-962-432-779-3,,,$,58.00,,,,,,香港,2009,,吾問吾識小百科,
2010-00944,,地產代理營業員專業資格考試精讀,Chinese,美聯大學堂編,美聯大學堂編著,美聯大學堂全新修訂版,978-988-17551-4-8,,,$,55.00,,,,,,香港,2010,,美聯〈專業資格系列〉,
