serial,title_eng,title_chi,language,author,detailed_authorship,publisher,ISBN_1,ISSN_1,medium_1,price_1_currency,price_1,ISBN_2,ISSN_2,medium_2,price_2_currency,price_2,location_of_publication,year_of_publication,format,details,edition
2011-00636,"PRIMARY Longman elect grammar. 3A, Teacher’s edition",,English,"Jael Wong Fehringer, Pamela Evans",,Pearson Education Asia Limited,978-988-00-3556-2,,pbk.,,Unpriced,,,,,,Hong Kong,2009,30 p. : ill. ; 27 cm.,,
2011-00637,"PRIMARY Longman elect grammar. 3B, Teacher’s edition",,English,"Jael Wong Fehringer, Pamela Evans",,Pearson Education Asia Limited,978-988-00-3557-9,,pbk.,,Unpriced,,,,,,Hong Kong,2009,30 p. : ill. ; 27 cm.,,
2011-00638,"PRIMARY Longman elect grammar. 4A, Teacher’s edition",,English,"Diana Hudson, Pamela Evans",,Pearson Education Asia Limited,978-988-00-3558-6,,pbk.,,Unpriced,,,,,,Hong Kong,2009,35 p. : ill. ; 27 cm.,,
2011-00639,"PRIMARY Longman elect grammar. 4B, Teacher’s edition",,English,"Jael Wong Fehringer, Pamela Evans",,Pearson Education Asia Limited,978-988-00-3559-3,,pbk.,,Unpriced,,,,,,Hong Kong,2009,35 p. : ill. ; 27 cm.,,
2011-00640,"PRIMARY Longman elect grammar. 5A, Teacher’s edition",,English,"Diana Hudson, Pamela Evans",,Pearson Education Asia Limited,978-988-00-3560-9,,pbk.,,Unpriced,,,,,,Hong Kong,2009,35 p. : ill. ; 27 cm.,,
2011-00641,"PRIMARY Longman elect grammar. 5B, Teacher’s edition",,English,"Jael Wong Fehringer, Pamela Evans",,Pearson Education Asia Limited,978-988-00-3561-6,,pbk.,,Unpriced,,,,,,Hong Kong,2009,35 p. : ill. ; 27 cm.,,
2011-00642,"PRIMARY Longman elect grammar. 6A, Teacher’s edition",,English,"Diana Hudson, Pamela Evans",,Pearson Education Asia Limited,978-988-00-3562-3,,pbk.,,Unpriced,,,,,,Hong Kong,2009,35 p. : ill. ; 27 cm.,,
2011-00643,"PRIMARY Longman elect grammar. 6B, Teacher’s edition",,English,"Jael Wong Fehringer, Pamela Evans",,Pearson Education Asia Limited,978-988-00-3563-0,,pbk.,,Unpriced,,,,,,Hong Kong,2009,35 p. : ill. ; 27 cm.,,
2011-00609,"PRIMARY Longman elect listening. 1A, Teacher’s edition",,English,Joan Quick,,Pearson Education Asia Limited,978-988-00-3516-6,,pbk.,,Unpriced,,,,,,Hong Kong,2009,21 p. : ill. ; 27 cm.,+ Audio scripts,
2011-00610,"PRIMARY Longman elect listening. 1B, Teacher’s edition",,English,Joan Quick,,Pearson Education Asia Limited,978-988-00-3517-3,,pbk.,,Unpriced,,,,,,Hong Kong,2009,21 p. : ill. ; 27 cm.,+ Audio scripts,
2011-00611,"PRIMARY Longman elect listening. 2A, Teacher’s edition",,English,Joan Quick,,Pearson Education Asia Limited,978-988-00-3518-0,,pbk.,,Unpriced,,,,,,Hong Kong,2009,27 p. : ill. ; 27 cm.,+ Audio scripts,
2011-00612,"PRIMARY Longman elect listening. 2B, Teacher’s edition",,English,Joan Quick,,Pearson Education Asia Limited,978-988-00-3519-7,,pbk.,,Unpriced,,,,,,Hong Kong,2009,27 p. : ill. ; 27 cm.,+ Audio scripts,
2011-00613,"PRIMARY Longman elect listening. 3A, Teacher’s edition",,English,Joan Quick,,Pearson Education Asia Limited,978-988-00-3520-3,,pbk.,,Unpriced,,,,,,Hong Kong,2009,27 p. : ill. ; 27 cm.,+ Audio scripts,
2011-00614,"PRIMARY Longman elect listening. 3B, Teacher’s edition",,English,Joan Quick,,Pearson Education Asia Limited,978-988-00-3521-0,,pbk.,,Unpriced,,,,,,Hong Kong,2009,30 p. : ill. ; 27 cm.,+ Audio scripts,
2011-00615,"PRIMARY Longman elect listening. 4A, Teacher’s edition",,English,Joan Quick,,Pearson Education Asia Limited,978-988-00-3522-7,,pbk.,,Unpriced,,,,,,Hong Kong,2009,31 p. : ill. ; 27 cm.,+ Audio scripts,
2011-00616,"PRIMARY Longman elect listening. 4B, Teacher’s edition",,English,Chris Gray,,Pearson Education Asia Limited,978-988-00-3523-4,,pbk.,,Unpriced,,,,,,Hong Kong,2009,31 p. : ill. ; 27 cm.,+ Audio scripts,
2011-00617,"PRIMARY Longman elect listening. 5A, Teacher’s edition",,English,Chris Gray,,Pearson Education Asia Limited,978-988-00-3524-1,,pbk.,,Unpriced,,,,,,Hong Kong,2009,38 p. : ill. ; 27 cm.,+ Audio scripts,
2011-00618,"PRIMARY Longman elect listening. 5B, Teacher’s edition",,English,Chris Gray,,Pearson Education Asia Limited,978-988-00-3525-8,,pbk.,,Unpriced,,,,,,Hong Kong,2009,38 p. : ill. ; 27 cm.,+ Audio scripts,
2011-00619,"PRIMARY Longman elect listening. 6A, Teacher’s edition",,English,Chris Gray,,Pearson Education Asia Limited,978-988-00-3526-5,,pbk.,,Unpriced,,,,,,Hong Kong,2009,45 p. : ill. ; 27 cm.,+ Audio scripts,
2011-00620,"PRIMARY Longman elect listening. 6B, Teacher’s edition",,English,Chris Gray,,Pearson Education Asia Limited,978-988-00-3527-2,,pbk.,,Unpriced,,,,,,Hong Kong,2009,45 p. : ill. ; 27 cm.,+ Audio scripts,
2011-00621,"PRIMARY Longman elect reading. 1A, Teacher’s edition",,English,Rachel Jones,,Pearson Education Asia Limited,978-988-00-3540-1,,pbk.,,Unpriced,,,,,,Hong Kong,2009,26 p. : ill. ; 27 cm.,,
2011-00622,"PRIMARY Longman elect reading. 2A, Teacher’s edition",,English,Rachel Jones,,Pearson Education Asia Limited,978-988-00-3542-5,,pbk.,,Unpriced,,,,,,Hong Kong,2009,26 p. : ill. ; 27 cm.,,
2011-00623,"PRIMARY Longman elect reading. 2B, Teacher’s edition",,English,Rachel Jones,,Pearson Education Asia Limited,978-988-00-3543-2,,pbk.,,Unpriced,,,,,,Hong Kong,2009,26 p. : ill. ; 27 cm.,,
2011-00624,"PRIMARY Longman elect reading. 3A, Teacher’s edition",,English,Rachel Jones,,Pearson Education Asia Limited,978-988-00-3544-9,,pbk.,,Unpriced,,,,,,Hong Kong,2009,26 p. : ill. ; 27 cm.,,
2011-00625,"PRIMARY Longman elect reading. 3B, Teacher’s edition",,English,Rachel Jones,,Pearson Education Asia Limited,978-988-00-3545-6,,pbk.,,Unpriced,,,,,,Hong Kong,2009,26 p. : ill. ; 27 cm.,,
2011-00626,"PRIMARY Longman elect reading. 4A, Teacher’s edition",,English,Rachel Jones,,Pearson Education Asia Limited,978-988-00-3546-3,,pbk.,,Unpriced,,,,,,Hong Kong,2009,30 p. : ill. ; 27 cm.,,
2011-00627,"PRIMARY Longman elect reading. 4B, Teacher’s edition",,English,Rachel Jones,,Pearson Education Asia Limited,978-988-00-3547-0,,pbk.,,Unpriced,,,,,,Hong Kong,2009,30 p. : ill. ; 27 cm.,,
2011-00628,"PRIMARY Longman elect reading. 5A, Teacher’s edition",,English,Rachel Jones,,Pearson Education Asia Limited,978-988-00-3548-7,,pbk.,,Unpriced,,,,,,Hong Kong,2009,30 p. : ill. ; 27 cm.,,
2011-00629,"PRIMARY Longman elect reading. 5B, Teacher’s edition",,English,Rachel Jones,,Pearson Education Asia Limited,978-988-00-3549-4,,pbk.,,Unpriced,,,,,,Hong Kong,2009,30 p. : ill. ; 27 cm.,,
2011-00630,"PRIMARY Longman elect reading. 6A, Teacher’s edition",,English,Rachel Jones,,Pearson Education Asia Limited,978-988-00-3550-0,,pbk.,,Unpriced,,,,,,Hong Kong,2009,30 p. : ill. ; 27 cm.,,
2011-00631,"PRIMARY Longman elect reading. 6B, Teacher’s edition",,English,Rachel Jones,,Pearson Education Asia Limited,978-988-00-3551-7,,pbk.,,Unpriced,,,,,,Hong Kong,2009,30 p. : ill. ; 27 cm.,,
2011-00668,PRIMARY Longman elect teacher’s support pack. 1A,,English,,,Pearson Education Asia Limited,978-988-00-3739-9,,sp,,Unpriced,,,,,,Hong Kong,2009,unpaged : ill. ; 30 cm.,,
2011-00669,PRIMARY Longman elect teacher’s support pack. 2A,,English,,,Pearson Education Asia Limited,978-988-00-3741-2,,sp,,Unpriced,,,,,,Hong Kong,2009,unpaged : ill. ; 30 cm.,,
2011-00670,PRIMARY Longman elect teacher’s support pack. 3A,,English,,,Pearson Education Asia Limited,978-988-00-3743-6,,sp,,Unpriced,,,,,,Hong Kong,2009,unpaged : ill. ; 30 cm.,,
2011-00671,PRIMARY Longman elect teacher’s support pack. 4A,,English,,,Pearson Education Asia Limited,978-988-00-3745-0,,sp,,Unpriced,,,,,,Hong Kong,2009,unpaged : ill. ; 30 cm.,,
2011-00672,PRIMARY Longman elect teacher’s support pack. 5A,,English,,,Pearson Education Asia Limited,978-988-00-3747-4,,sp,,Unpriced,,,,,,Hong Kong,2009,unpaged : ill. ; 30 cm.,,
2011-00673,PRIMARY Longman elect teacher’s support pack. 6A,,English,,,Pearson Education Asia Limited,978-988-00-3749-8,,sp,,Unpriced,,,,,,Hong Kong,2009,unpaged : ill. ; 30 cm.,,
2011-00644,"PRIMARY Longman elect workbook. 1A, Teacher’s edition",,English,Laura Baker,,Pearson Education Asia Limited,978-988-00-3564-7,,pbk.,,Unpriced,,,,,,Hong Kong,2009,30 p. : ill. ; 27 cm.,,
2011-00645,"PRIMARY Longman elect workbook. 1B, Teacher’s edition",,English,Laura Baker,,Pearson Education Asia Limited,978-988-00-3565-4,,pbk.,,Unpriced,,,,,,Hong Kong,2009,30 p. : ill. ; 27 cm.,,
2011-00646,"PRIMARY Longman elect workbook. 2A, Teacher’s edition",,English,Laura Baker,,Pearson Education Asia Limited,978-988-00-3566-1,,pbk.,,Unpriced,,,,,,Hong Kong,2009,30 p. : ill. ; 27 cm.,,
2011-00647,"PRIMARY Longman elect workbook. 2B, Teacher’s edition",,English,Laura Baker,,Pearson Education Asia Limited,978-988-00-3567-8,,pbk.,,Unpriced,,,,,,Hong Kong,2009,30 p. : ill. ; 27 cm.,,
2011-00648,"PRIMARY Longman elect workbook. 3A, Teacher’s edition",,English,Laura Baker,,Pearson Education Asia Limited,978-988-00-3568-5,,pbk.,,Unpriced,,,,,,Hong Kong,2009,30 p. : ill. ; 27 cm.,,
2011-00649,"PRIMARY Longman elect workbook. 3B, Teacher’s edition",,English,Laura Baker,,Pearson Education Asia Limited,978-988-00-3569-2,,pbk.,,Unpriced,,,,,,Hong Kong,2009,30 p. : ill. ; 27 cm.,,
2011-00650,"PRIMARY Longman elect workbook. 4A, Teacher’s edition",,English,Laura Baker,,Pearson Education Asia Limited,978-988-00-3570-8,,pbk.,,Unpriced,,,,,,Hong Kong,2009,34 p. : ill. ; 27 cm.,,
2011-00651,"PRIMARY Longman elect workbook. 4B, Teacher’s edition",,English,Chris Gray,,Pearson Education Asia Limited,978-988-00-3571-5,,pbk.,,Unpriced,,,,,,Hong Kong,2009,34 p. : ill. ; 27 cm.,,
2011-00652,"PRIMARY Longman elect workbook. 5A, Teacher’s edition",,English,Laura Baker,,Pearson Education Asia Limited,978-988-00-3572-2,,pbk.,,Unpriced,,,,,,Hong Kong,2009,34 p. : ill. ; 27 cm.,,
2011-00653,"PRIMARY Longman elect workbook. 5B, Teacher’s edition",,English,Chris Gray,,Pearson Education Asia Limited,978-988-00-3573-9,,pbk.,,Unpriced,,,,,,Hong Kong,2009,34 p. : ill. ; 27 cm.,,
2011-00654,"PRIMARY Longman elect workbook. 6A, Teacher’s edition",,English,Laura Baker,,Pearson Education Asia Limited,978-988-00-3574-6,,pbk.,,Unpriced,,,,,,Hong Kong,2009,34 p. : ill. ; 27 cm.,,
2011-00655,"PRIMARY Longman elect workbook. 6B, Teacher’s edition",,English,Chris Gray,,Pearson Education Asia Limited,978-988-00-3575-3,,pbk.,,Unpriced,,,,,,Hong Kong,2009,34 p. : ill. ; 27 cm.,,
2011-00604,"PRIMARY Longman elect. 4B, Teacher’s guide",,English,Chris Gray... [et al.],,Pearson Education Asia Limited,978-988-00-3511-1,,pbk.,,Unpriced,,,,,,Hong Kong,2009,"135, 77 p. : col. ill. ; 27 cm.",+ 1 CD-ROM,
2011-00605,"PRIMARY Longman elect. 5A, Teacher’s guide",,English,Chris Gray... [et al.],,Pearson Education Asia Limited,978-988-00-3512-8,,pbk.,,Unpriced,,,,,,Hong Kong,2009,"139, 77 p. : col. ill. ; 27 cm.",+ 1 CD-ROM,
2011-00606,"PRIMARY Longman elect. 5B, Teacher’s guide",,English,Chris Gray... [et al.],,Pearson Education Asia Limited,978-988-00-3513-5,,pbk.,,Unpriced,,,,,,Hong Kong,2009,"135, 78 p. : col. ill. ; 27 cm.",+ 1 CD-ROM,
2011-00607,"PRIMARY Longman elect. 6A, Teacher’s guide",,English,Chris Gray... [et al.],,Pearson Education Asia Limited,978-988-00-3514-2,,pbk.,,Unpriced,,,,,,Hong Kong,2009,"137, 77 p. : col. ill. ; 27 cm.",+ 1 CD-ROM,
2011-00608,"PRIMARY Longman elect. 6B, Teacher’s guide",,English,Chris Gray... [et al.],,Pearson Education Asia Limited,978-988-00-3515-9,,pbk.,,Unpriced,,,,,,Hong Kong,2009,"139, 79 p. : col. ill. ; 27 cm.",+ 1 CD-ROM,
2011-02513,PRIMARY Longman express small class teaching handbook,,English,,,Pearson Education Asia Limited,978-988-00-5101-2,,pbk.,,Unpriced,,,,,,Hong Kong,2009,13 p. : ill. ; 21 cm.,,
2011-00243,"PROCEEDINGS of BME2010 Biomedical Engineering International Conference and pre-conference workshop, Hong Kong : research and regulatory in biomedical engineering : 2nd-5th November 2010",,English,,edited by Kelvin Yeung,The Hong Kong Institute of Engineers. Biomedical Division,978-962-7619-43-7,,,$,300.00,,,,,,Hong Kong,2010,"various paging : ill., ports, charts ; 32 cm.",Includes index,
2011-02897,"PROCEEDINGS of International Forum on Shipping, Ports and Airports (IFSPA 2010) : integrated transportation logistics : from low cost to high responsibility",,English,,edited by John Jianhua Liu ... [et al.],The Hong Kong Polytechnic University. Department of Logistics and Maritime Studies,978-962-367-716-5,,pbk.,,Unpriced,,,,,,Hong Kong,2011,"469 p. : ill., charts ; 30 cm.",,
2011-00603,PROCEEDINGS of the 15th International Conference of Hong Kong Society for Transportation Studies (HKSTS) : transportation and urban sustainability,,English,,edited by Agachai Sumalee ... [et al.],Hong Kong Society of Transportation Studies Limited,978-988-98847-8-9,,pbk.,$,250.00,,,,,,Hong Kong,2010,"xiv, 891 p. : ill., maps, charts ; 30 cm.",Includes bibliographical references and index,
2011-02389,PUI CHING MIDDLE SCHOOL Oasis 2011 : simple happiness,,English,,edited by Alex Li ... [et al.],Pui Ching Middle School,978-988-99247-9-9,,pbk.,,Unpriced,,,,,,Hong Kong,2011,"xx, 283 p. : col. ill. ; 21 cm.",,
2011-01026,Smiles,,English,"PUPEK, Jayne",by Jayne Pupek ; illustrated by Anca Delia Budeanu,BrillKids International Limited,978-988-18678-5-8,,pbk.,USD,10.00,,,,,,Hong Kong,2009,41 p. : col. ill. ; 21 x 29 cm.,Little reader storybook series,
2011-00591,Early childhood care and education in the Asia pacific region : moving towards goal 1,,English,"Nirmala Rao, Jin Sun",,"The University of Hong Kong, Comparative Education Research Centre",978-988-17852-5-1,,pbk.,$,100.00,,,,,,Hong Kong,2010,"xiv, 97 p. : ill., charts ; 21 cm.",(CERC monograph series in comparative and international education and development. No. 8) Includes bibliographical references,
2011-02951,RATING AND VALUATION DEPARTMENT Hong Kong property review 2010,香港物業報告2010,English,,,Rating and Valuation Department,,,,,,,,,,,Hong Kong,2010,"[139] p. : col. ill., col. maps, col. charts ; 30 cm.",Text in Chinese and English $244.00 (pbk.),
2011-02439,"RHOADS, Edward J. M. Stepping forth into the world : the Chinese Educational Mission to the United States, 1872-81",,English,Edward J.M. Rhoads,,Hong Kong University Press,978-988-8028-86-3,,,$,350.00,978-988-8028-87-0,,pbk.,$,Unpriced,Hong Kong,2011,"xvi, 313 p. : ill., maps ; 24 cm.",Includes bibliographical references and index,
2011-02362,RIGHTWAY PUBLISHING RESOURCES Computer literacy. 1,,English,Rightway Publishing Resources,,Rightway Publishing Resources,978-988-19653-5-6,,pbk.,$,48.00,,,,,,Hong Kong,2010,"62 p. : ill., chart ; 29 cm.",Text in Chinese and English,
2011-02390,"ROONEY, Dawn F. Angkor : Cambodia’s Wondrous Khmer Temples",,English,Dawn F. Rooney,,Airphoto International Limited,978-962-217-802-1,,,$,230.00,,,,,,Hong Kong,2011,"496 p. : ill. (chiefly col.), maps ; 21 cm.",Glossary Includes bibliographical references and index,6th ed.
2011-02557,RUSSIAN learning. Book,基礎俄語.第1冊,English,陳淑文,,Russian Culture Association,978-988-17220-2-7,,pbk.,,Unpriced,,,,,,Hong Kong,2011,91 p. : ill. ; 21 cm.,"Text in Chinese, English and Russian",
2011-02558,RUSSIAN learning. Book 2,基礎俄語.第2冊,English,陳淑文,,Russian Culture Association,978-988-17220-3-4,,pbk.,,Unpriced,,,,,,Hong Kong,2011,89 p. : ill. ; 21 cm.,"Text in Chinese, English and Russian",
2011-02559,RUSSIAN learning. Book 3,基礎俄語.第3冊,English,陳淑文,,Russian Culture Association,978-988-17220-4-1,,pbk.,,Unpriced,,,,,,Hong Kong,2011,84 p. : ill. ; 21 cm.,"Text in Chinese, English and Russian",
2011-02560,RUSSIAN learning. Book 4,基礎俄語.第4冊,English,陳淑文,,Russian Culture Association,978-988-17220-5-8,,pbk.,,Unpriced,,,,,,Hong Kong,2011,110 p. : ill. ; 21 cm.,"Text in Chinese, English and Russian",
2011-02561,RUSSIAN learning. Book 5,基礎俄語.第5冊,English,陳淑文,,Russian Culture Association,978-988-17220-6-5,,pbk.,,Unpriced,,,,,,Hong Kong,2011,103 p. : ill. ; 21 cm.,"Text in Chinese, English and Russian",
2011-02562,RUSSIAN learning. Book 6,基礎俄語.第6冊,English,陳淑文,,Russian Culture Association,978-988-17220-3-4,,pbk.,,Unpriced,,,,,,Hong Kong,2011,105 p. : ill. ; 21 cm.,"Text in Chinese, English and Russian",
2011-00596,"Comme chien et chat : Paris, Hong Kong","巴黎,香港",English,Emilie Saint-Pe,,"Saint-Pe, Emilie Christiane",978-988-19600-1-6,,,$,180.00,,,,,,Hong Kong,2010,26 p. : col. ill. ; 19 cm.,Text in Chinese and English,
2011-02658,The SECOND International Conference on Utility Management and Safety,第二屆國際管綫管理及安全會議,English,,"edited by Kwan Albert K.H., Wong King and Choi Pui Ying",Advanced Technovation Limited,978-988-99537-5-1,,pbk.,,Unpriced,,,,,,Hong Kong,2009,"vi, 195 p. : ill. (some col.) ; 29 cm.",Includes bibliographical references Text partially in Chinese,
2011-00338,Could the Soviet-Ukrainian and Lateran models work in China? : new geopolitical concepts of post-Westphalian sovereignty for the Tibetan question,,English,Simon Shen,,The Chinese University of Hong Kong. Hong Kong Institute of Asia- Pacific Studies,978-962-441-211-6,,pbk.,$,15.00,,,,,,Hong Kong,2010,30 p. ; 22 cm.,(Public policy forum series ; 19) Includes bibliographical references Text partially in Chinese,
2011-01973,A call from Medjugorje through the servant of the Gospa,,English,William Shi,,Systech Technology & Publications Limited,978-988-19417-6-3,,pbk.,$,48.00,,,,,,Hong Kong,2010,139 p. : ill. ; 21 cm.,,
2011-01972,A call from Medjugorje through the servant of the Gospa. Vol. 2,,English,William Shi,,Systech Technology & Publications Limited,978-988-19417-2-5,,pbk.,$,48.00,,,,,,Hong Kong,2010,133 p. : ill. ; 21 cm.,,
2011-02661,SINO HOTELS (HOLDINGS) LIMITED Sino Hotels (Holdings) Limited 2010-2011 interim report,信和酒店(集團)有限公司二零一零至二零一一年度中期報告書,English,,,Sino Hotels (Holdings) Limited,,,,,,,,,,,Hong Kong,2011,52 p. ; 29 cm.,Text in Chinese and English Unpriced (pbk.),
2011-02660,SINO LAND COMPANY LIMITED Sino Land Company Limited 2010-2011 interim report,信和置業有限公司二零一零至二零一一年度中期報告書,English,,,Sino Land Company Limited,,,,,,,,,,,Hong Kong,2011,80 p. ; 29 cm.,Text in Chinese and English Unpriced (pbk.),
2011-02946,SIR DAVID TRENCH FUND FOR RECREATION Sir David Trench Fund for Recreation trustee’s report 2009-2010,,English,,,Home Affairs Bureau,,,,,,,,,,,Hong Kong,2010,56 p. : charts ; 30 cm.,Unpriced (pbk.),
2011-03031,SJM HOLDINGS LIMITED SJM Holdings Limited annual report 2010,澳門博彩控股有限公司年報2010,English,,,SJM Holdings Limited,,,,,,,,,,,Hong Kong,2011,"132, 132 p. : col. ill. ; 28 cm.",Text in Chinese and English Unpriced (pbk.),
