serial,title_eng,title_chi,language,author,detailed_authorship,publisher,ISBN_1,ISSN_1,medium_1,price_1_currency,price_1,ISBN_2,ISSN_2,medium_2,price_2_currency,price_2,location_of_publication,year_of_publication,format,details,edition
2014-01167,PING SHAN TEA GROUP LIMITED Ping Shan Tea Group Limited second interim report 2013,坪山茶業集團有限公司二零一三年第二份中期報告,English,,,Ping Shan Tea Group Limited,,,,,,,,,,,Hong Kong,2013,92 p. ; 21 cm.,Text in Chinese and English Unpriced (pbk.),
2014-02358,PLANNING DEPARTMENT Cheung Sheung development permission area plan : plan no. DPA/NE-CS/,嶂上發展審批地區圖:圖則編號DPA/NE-CS/1,English,,prepared by the Planning Department under the direction of the Town Planning Board,Planning Department,,,,,,,,,,,Hong Kong,2014,1 map ; 60 x 84 cm.,folded to 30 x 22 cm. + explanatory notes (Plan ; No. DPA/NE-CS/1) Draft development permission area plan exhibited under section 5 of The Town Planning Ordinance on 21 March 2014. Text in Chinese and English Unpriced (unbound),
2014-02356,"PLANNING DEPARTMENT Kuk Po, Fung Hang and Yung Shue Au development permission area plan : plan no. DPA/NE-KP/2",谷埔、鳳坑及榕樹凹發展審批地區圖:圖則編號DPA/NE-KP/2,English,,prepared by the Planning Department under the direction of the Town Planning Board,Planning Department,,,,,,,,,,,Hong Kong,2014,1 map ; 70 x 102 cm.,folded to 30 x 22 cm. + explanatory notes (Plan ; No. DPA/NE-KP/2) Approved by The Chief Executive in Council under section 9(1)(a) of The Town Planning Ordinance on 11 March 2014. Text in Chinese and English Unpriced (unbound),
2014-00941,PLANNING DEPARTMENT Pak Sha O development permission area plan : plan no. DPA/NE-PSO/2,白沙澳發展審批地區圖:圖則編號DPA/NE-PSO/2,English,,prepared by the Planning Department under the direction of the Town Planning Board,Planning Department,,,,,,,,,,,Hong Kong,2014,1 map ; 60 x 84 cm.,folded to 30 x 22 cm. + explanatory notes (Plan ; No. DPA/NE-PSO/2) Approved by The Chief Executive in Council under section 9(1)(a) of The Town Planning Ordinance on 7 January 2014. Text in Chinese and English Unpriced (unbound),
2014-02357,PLANNING DEPARTMENT Tai Po Kau development permission area plan : plan no. DPA/NE-TPK/,大埔滘發展審批地區圖:圖則編號DPA/NE-TPK/1,English,,prepared by the Planning Department under the direction of the Town Planning Board,Planning Department,,,,,,,,,,,Hong Kong,2014,1 map ; 60 x 102 cm.,folded to 32 x 22 cm. + explanatory notes (Plan ; No. DPA/NE-TPK/1) Draft development permission area plan exhibited under section 5 of The Town Planning Ordinance on 21 March 2014. Text in Chinese and English Unpriced (unbound),
2014-02355,"PLANNING DEPARTMENT Town Planning Ordinance, Hong Kong Town Planning Board, Ho Chung - outline zoning plan : plan no. S/SK-HC/1",香港城市規劃委員會依據城市規劃條例擬備的蠔涌分區計劃大綱圖:圖則編號S/SK-HK/11,English,,prepared by the Planning Department under the direction of the Town Planning Board,Planning Department,,,,,,,,,,,Hong Kong,2014,1 map ; 60 x 84 cm.,folded to 30 x 22 cm. + explanatory notes (Plan ; No. S/SK-HC/11) Approved by The Chief Executive in Council under section 9(1)(a) of The Town Planning Ordinance on 11 March 2014. Text in Chinese and English Unpriced (unbound),
2014-01813,"PLANNING DEPARTMENT Town Planning Ordinance, Hong Kong Town Planning Board, Hong Kong planning area no. 25 - Wan Chai North - outline zoning plan : plan no. S/H25/4",香港城市規劃委員會依據城市規劃條例擬備的灣仔北(港島規劃區第25區)分區計劃大綱圖:圖則編號S/H25/4,English,,prepared by the Planning Department under the direction of the Town Planning Board,Planning Department,,,,,,,,,,,Hong Kong,2014,1 map ; 60 x 84 cm.,folded to 30 x 22 cm. + explanatory notes (Plan ; No. S/H25/4) Approved by The Chief Executive in Council under section 9(1)(a) of The Town Planning Ordinance (i.e. The Town Planning Ordinance on 18 February 2014. Text in Chinese and English Unpriced (unbound),
2014-02354,"PLANNING DEPARTMENT Town Planning Ordinance, Hong Kong Town Planning Board, Hong Kong planning areas no. 15 & 16 - Aberdeen & Ap Lei Chau - outline zoning plan : plan no. S/ H15/29",香港城市規劃委員會依據城市規劃條例擬備的香港仔及鴨脷洲(港島規劃第15及16區)分區計劃大綱圖:圖則編號S/H15/29,English,,prepared by the Planning Department under the direction of the Town Planning Board,Planning Department,,,,,,,,,,,Hong Kong,2014,1 map ; 70 x 102 cm.,folded to 30 x 22 cm. + explanatory notes (Plan ; No. S/H15/29) Approved by The Chief Executive in Council under section 9(1)(a) of The Town Planning Ordinance on 11 March 2014. Text in Chinese and English Unpriced (unbound),
2014-00760,"PLANNING DEPARTMENT Town Planning Ordinance, Hong Kong Town Planning Board, Kowloon planning area no. 5 - Cheung Sha Wan - outline zoning plan : plan no. S/K5/35",香港城市規劃委員會依據城市規劃條例擬備的長沙灣(九龍規劃區第5區)分區計劃大綱圖:圖則編號S/K5/35,English,,prepared by the Planning department under the direction of the Town Planning Board,Planning Department,,,,,,,,,,,Hong Kong,2013,1 map ; 70 x 102 cm.,folded to 30 x 22 cm. + explanatory notes (Plan ; No. S/K5/35) Approved by The Chief Executive in Council under section 9(1)(a) of The Town Planning Ordinance on 17 December 2013. Text in Chinese and English Unpriced (unbound),
2014-00940,"PLANNING DEPARTMENT Town Planning Ordinance, Hong Kong Town Planning Board, Kwu Tung South - outline zoning plan : plan no. S/NE-KTS/14",香港城市規劃委員會依據城市規劃條例擬備的古洞南分區計劃大綱圖:圖則編號S/NE-KTS/14,English,,prepared by the Planning Department under the direction of the Town Planning Board,Planning Department,,,,,,,,,,,Hong Kong,2014,1 map ; 70 x 102 cm.,folded to 30 x 22 cm. + explanatory notes (Plan ; No. S/NE-KTS/14) Approved by The Chief Executive in Council under section 9(1)(a) of The Town Planning Ordinance on 7 January 2014. Text in Chinese and English Unpriced (unbound),
2014-02143,"PLANNING DEPARTMENT Town Planning Ordinance, Hong Kong Town Planning Board, Ma On Shan - outline zoning plan : plan no. S/MOS/19",香港城市規劃委員會依據城市規劃條例擬備的馬鞍山分區計劃大綱圖:圖則編號S/MOS/19,English,,prepared by the Planning Department under the direction of the Town Planning Board,Planning Department,,,,,,,,,,,Hong Kong,2014,1 map ; 110 x 80 cm.,folded to 30 x 22 cm. + explanatory notes (Plan ; No. S/MOS/19) Amendments to approved plan no. S/ MOS/18 exhibited under section 5 of The Town Planning Ordinance on 7 March 2014. Text in Chinese and English Unpriced (unbound),
2014-02142,"PLANNING DEPARTMENT Town Planning Ordinance, Hong Kong Town Planning Board, Pak Shek Kok (East) - outline zoning plan : plan no. S/PSK/12",香港城市規劃委員會依據城市規劃條例擬備的白石角(東部)分區計劃大綱圖:圖則編號S/PSK/12,English,,prepared by the Planning Department under the direction of the Town Planning Board,Planning Department,,,,,,,,,,,Hong Kong,2014,1 map ; 60 x 84 cm.,folded to 30 x 22 cm. + explanatory notes (Plan ; No. S/PSK/12) Amendments to approved plan no. S/PSK/11 exhibited under section 5 of The Town Planning Ordinance on 7 March 2014. Text in Chinese and English Unpriced (unbound),
2014-00759,"PLANNING DEPARTMENT Town Planning Ordinance, Hong Kong Town Planning Board, To Kwa Peng and Pak Tam Au - outline zoning plan : plan no. S/NE-TKP/",香港城市規劃委員會依據城市規劃條例擬備的土瓜坪及北潭凹分區計劃大綱圖:圖則編號S/NE-TKP/1,English,,prepared by the Planning Department under the direction of the Town Planning Board,Planning Department,,,,,,,,,,,Hong Kong,2014,1 map ; 60 x 84 cm.,folded to 30 x 22 cm. + explanatory notes (Plan ; No. S/NE-TKP/1) Draft plan exhibited under section 5 of The Town Planning Ordinance on 3 January 2014. Text in Chinese and English Unpriced (unbound),
2014-00939,"PLANNING DEPARTMENT Town Planning Ordinance, Hong Kong Town Planning Board, Tsuen Wan - outline zoning plan : plan no. S/TW/3",香港城巿規劃委員會依據城巿規劃條例擬備的荃灣分區計劃大綱圖:圖則編號S/TW/31,English,,prepared by the Planning Department under the direction of the Town Planning Board,Planning Department,,,,,,,,,,,Hong Kong,2014,1 map ; 70 x 102 cm.,folded to 30 x 22 cm. + explanatory notes (Plan ; No. S/TW/31) Approved by The Chief Executive in Council under section 9(1)(a) of The Town Planning Ordinance on 7 January 2014. Text in Chinese and English. Unpriced (unbound),
2014-02161,PLANT graphics,,English,,,Sandu Publishing Company Limited,978-988-16353-7-2,,,,Unpriced,,,,,,Hong Kong,2013,240 p. : col. ill. ; 29 cm.,Includes index,
2014-01501,PNG RESOURCES HOLDINGS LIMITED PNG Resources Holdings Limited 2013 interim report,PNG資源控股有限公司二零一三年中期報告,English,,,PNG Resources Holdings Limited,,,,,,,,,,,Hong Kong,2013,"46, 46 p. ; 21 cm.",Text in Chinese and English Unpriced (pbk.),
2014-00085,POLY CAPITAL HOLDINGS LIMITED Poly Capital Holdings Limited interim report 2013,保興資本控股有限公司中期報告2013,English,,,Poly Capital Holdings Limited,,,,,,,,,,,Hong Kong,2013,"38, 38 p. ; 29 cm.",Text in Chinese and English Unpriced (pbk.),
2014-01218,POWERWELL PACIFIC HOLDINGS LIMITED Powerwell Pacific Holdings Limited third quarterly report 2013,宏峰太平洋集團有限公司第三季度業績報告2013,English,,,Powerwell Pacific Holdings Limited,,,,,,,,,,,Hong Kong,2013,"15, 15 p. ; 21 cm.",Text in Chinese and English Unpriced (pbk.),
2014-00748,PREMIUM chemistry : test papers for HKDSE,,English,Michael Mak,,Martindale Press Limited,978-962-296-087-9,,pbk.,$,128.00,,,,,,Hong Kong,2013,262 p. : ill. ; 26 cm.,,
2014-01526,PRIMARY English comprehension : reachtop- version. P. 1,,English,,,CNC Enhancement Limited,978-988-12286-2-8,,sp,$,68.00,,,,,,Hong Kong,2013,various paging : ill. ; 30 cm.,,
2014-01527,PRIMARY English comprehension : reachtop- version. P. 2,,English,,,CNC Enhancement Limited,978-988-12286-3-5,,sp,$,68.00,,,,,,Hong Kong,2013,various paging : ill. ; 30 cm.,,
2014-01528,PRIMARY English comprehension : reachtop- version. P. 3,,English,,,CNC Enhancement Limited,978-988-12286-4-2,,sp,$,68.00,,,,,,Hong Kong,2013,various paging : ill. ; 30 cm.,,
2014-01529,PRIMARY English comprehension : reachtop- version. P. 4,,English,,,CNC Enhancement Limited,978-988-12286-5-9,,sp,$,68.00,,,,,,Hong Kong,2013,various paging : ill. ; 30 cm.,,
2014-01530,PRIMARY English comprehension : reachtop- version. P. 5,,English,,,CNC Enhancement Limited,978-988-12286-6-6,,sp,$,68.00,,,,,,Hong Kong,2013,various paging : ill. ; 30 cm.,,
2014-01531,PRIMARY English comprehension : reachtop- version. P. 6,,English,,,CNC Enhancement Limited,978-988-12286-7-3,,sp,$,68.00,,,,,,Hong Kong,2013,various paging : ill. ; 30 cm.,,
2014-00564,"PROCEEDINGS : the 4th Greater Pearl River Delta Conference on Building Operation and Maintenance : sustainable operation and maintenance for green buildings : Thursday 12 December 2013, Chiang Chen Studio Theatre, Hong Kong Polytechnic University, Hong Kong",,English,,organized by Building Services Operation and Maintenance Executives Society,The Hong Kong Polytechnic University,978-962-367-770-7,,pbk.,,Unpriced,,,,,,Hong Kong,2013,"viii, 145 p. : ill., charts ; 30 cm.",+ 1 CD-ROM Text partially in simplified Chinese and English,
2014-00776,"PROPERTY rates in Hong Kong : assessment, collection and administration",,English,,edited by Mimi Brown J.P,Rating and Valuation Department,978-988-12810-3-6,,pbk.,$,246.00,,,,,,Hong Kong,2013,"162 p. : col. ill., col. port ; 26 cm.",Includes index,2nd ed.
2014-01493,PROSPERITY INTERNATIONAL HOLDINGS (HONG KONG) LIMITED Prosperity International Holdings (Hong Kong) Limited interim report 2013/2014,昌興國際控股(香港)有限公司2013,English,2014中期報告,,Prosperity International Holdings (Hong Kong) Limited,,,,,,,,,,,Hong Kong,2013,"46, 46 p. ; 21 cm.",Text in Chinese and English Unpriced (pbk.),
2014-02140,PUBLIC FINANCIAL HOLDINGS LIMITED Public Financial Holdings Limited annual report 2013,大眾金融控股有限公司2013年年報,English,,,Public Financial Holdings Limited,,,,,,,,,,,Hong Kong,2014,"148, 148 p. : col. ill., col. charts, col. port ; 30 cm.",Text in Chinese and English Unpriced (pbk.),
2014-01810,PUI CHING MIDDLE SCHOOL Oasis 2014,,English,,edited by Alex Li ... [et al.],Pui Ching Middle School,978-988-15777-3-3,,pbk.,,Unpriced,,,,,,Hong Kong,2014,"xx, 234 p. ; 21 cm.",,
2014-01801,Hong Kong Anti-Discrimination Ordinances : commentary and annotations. Collected volume,,English,"Hectar Pun, Ann Lui, Michael Ramsden",,Thomson Reuters Hong Kong Limited,978-962-661-457-0,,,$,2750.00,,,,,,Hong Kong,2013,"liv, 669 p. ; 24 cm.",Includes index,
2014-01181,PYI CORPORATION LIMITED PYI Corporation Limited interim report 2014,保華集團有限公司2014中期報告,English,,,PYI Corporation Limited,,,,,,,,,,,Hong Kong,2013,64 p. ; 30 cm.,Text in Chinese and English Unpriced (pbk.),
2014-01169,"QIN JIA YUAN MEDIA SERVICES COMPANY LIMITED Qin Jia Yuan Media Services Company Limited (1) Proposed change of company name; (2) Re-election of retiring directors; and (3) Notice of extraordinary general meeting, 17 December 2013","勤+緣媒體服務有限公司(1)建議更改公司名稱; (2)重選退任董事;及(3)股東特別大會通告,二零一三年十二月十七日",English,,,Qin Jia Yuan Media Services Company Limited,,,,,,,,,,,Hong Kong,2013,"16, 16 p. ; 28 cm.",Text in Chinese and English Unpriced (pbk.),
2014-01030,QUALIFICATION and performance of occupational health & safety personnel : ensuring occupational health and safety for workers,,English,Aron KY Kwok,,Venture Track Program,978-988-16219-9-3,,pbk.,$,280.00,,,,,,Hong Kong,2013,"v, 189 p. ; 30 cm.",,
2014-01173,"RCG HOLDINGS LIMITED RCG Holdings Limited proposed refreshment of general mandate to issue and allot shares and notice of special general meeting, 31 December 2013","宏霸數碼集團(控股)有限公司建議更新一般授權以發行及配發股份及股東特別大會通告, 2013年12月31日",English,,,RCG Holdings Limited,,,,,,,,,,,Hong Kong,2013,"20, 20 p. ; 28 cm.",Text in Chinese and English Unpriced (pbk.),
2014-01661,REFORMING law reform : perspectives from Hong Kong and beyond,,English,,"edited by Michael Tilbury, Simon NM Young, Ludwig Ng",Hong Kong University Press,978-988-8208-24-1,,,$,350.00,,,,,,Hong Kong,2014,"viii, 282 p. ; 24 cm.",Includes index,
2014-02208,REVIEW of Environmental Impact Assessment (EIA) practices of major construction works in Hong Kong : the next step : final report,,English,,,Association of Engineering Professionals in Society Limited,978-988-17643-9-3,,pbk.,,Unpriced,,,,,,Hong Kong,2014,127 p. ; 30 cm.,,
2014-00579,Kai-lan loves shapes,,English,Amy Reynolds,,Wiseman Education Limited,978-988-17671-4-1,,pbk.,$,40.00,,,,,,Hong Kong,2014,17 p. : col. ill. ; 21 cm.,+ stickers (Fun and friends reading. Level 1),
2014-00576,Kai-lan makes a new friend!,,English,Amy Reynolds,,Wiseman Education Limited,978-988-17671-2-7,,pbk.,$,40.00,,,,,,Hong Kong,2014,17 p. : col. ill. ; 21 cm.,+ stickers (Fun and friends reading. Level 1),
2014-01020,Une jeunesse en Alsace annexee par les Nazis : passeur de prisonniers a seize ans,,English,Pierre Ringue,,"Richard, Marie-odile",978-988-13013-0-7,,pbk.,,Unpriced,,,,,,Hong Kong,2013,143 p. : ill. ; 21 cm.,Text in French,
2014-01214,RISING DEVELOPMENT HOLDINGS LIMITED Rising Development Holdings Limited interim report 2013,麗盛集團控股有限公司中期報告2013,English,,,Rising Development Holdings Limited,,,,,,,,,,,Hong Kong,2013,"34, 34 p. ; 21 cm.",Text in Chinese and English Unpriced (pbk.),
2014-02130,RISING POWER GROUP HOLDINGS LIMITED Rising Power Group Holdings Limited third quarterly report 2013-2014,昇力集團控股有限公司第三季度業績報告2013-2014,English,,,Rising Power Group Holdings Limited,,,,,,,,,,,Hong Kong,2014,"18, 18 p. ; 21 cm.",Text in Chinese and English Unpriced (pbk.),
2014-02363,The missing links to great leadership,,English,Rob Rufus,,New Nature Publications,978-988-12891-1-7,,pbk.,$,8900.00,,,,,,Hong Kong,2014,"v, 91 p. ; 21 cm.",,
2014-00105,RYKADAN CAPITAL LIMITED Rykadan Capital Limited 2013 interim report,宏基資本有限公司2013中期報告,English,,,Rykadan Capital Limited,,,,,,,,,,,Hong Kong,2013,"50, 50 p. ; 21 cm.",Text in Chinese and English Unpriced (pbk.),
2014-01202,SA SA INTERNATIONAL HOLDINGS LIMITED Sa Sa International Holdings Limited interim report 2013/14,莎莎國際控股有限公司中期報告2013,English,14,,Sa Sa International Holdings Limited,,,,,,,,,,,Hong Kong,2013,84 p. ; 25 cm.,Glossary Text in Chinese and English,
2014-01495,SAME TIME HOLDINGS LIMITED Same Time Holdings Limited interim report 2013,Same Time Holdings Limited中期報告2013,English,,,Same Time Holdings Limited,,,,,,,,,,,Hong Kong,2013,"34, 34 p. ; 21 cm.",Text in Chinese and English Unpriced (pbk.),
2014-00106,SCARED wingless,,English,Katrina Chan ... [et al.],,Elephant Community Press Limited,978-988-16800-5-1,,pbk.,$,85.00,,,,,,Hong Kong,2013,86 p. : ill. ; 21 cm.,,
2014-01222,SEAMLESS GREEN CHINA (HOLDINGS) LIMITED Seamless Green China (Holdings) Limited third quarterly report 2013,無縫綠色中國(集團)有限公司第三季度報告2013,English,,,Seamless Green China (Holdings) Limited,,,,,,,,,,,Hong Kong,2013,"20, 20 p. ; 21 cm.",Text in Chinese and English Unpriced (pbk.),
2014-02276,"SECOND Asia Pacific Corpus Linguistics Conference (APCLC 2014), 7-9 March 2014",,English,"Research Centre for Professional Communication in English, Department of English, The Hong Kong Polytechnic University",,The Hong Kong Polytechnic University,978-962-367-766-0,,pbk.,,Unpriced,,,,,,Hong Kong,2014,"236 p. : ill., port ; 30 cm.",Includes bibliographical references and index,
2014-01133,SHANGHAI FUDAN MICROELECTRONICS GROUP COMPANY LIMITED Shanghai Fudan Microelectronics Group Company Limited third quarterly report 2013,上海復旦微電子集團股份有限公司第三季度業績報告2013,English,,,Shanghai Fudan Microelectronics Group Company Limited,,,,,,,,,,,Hong Kong,2013,"10, 10 p. ; 21 cm.",Text in Chinese and English Unpriced (pbk.),
2014-00207,SHANGHAI JIAODA WITHUB INFORMATION INDUSTRIAL COMPANY LIMITED Shanghai Jiaoda Withub Information Industrial Company Limited third quarterly report 2013,上海交大慧谷信息產業股份有限公司二零一三年第三季度業績報告,English,,,Shanghai Jiaoda Withub Information Industrial Company Limited,,,,,,,,,,,Hong Kong,2013,"12, 12 p. ; 21 cm.",Text in Chinese and English Unpriced (pbk.),
